tiempo,potencia,id,sum1,sum0
2067,0.756865616990113,1,0.756865616990113,0
2068,0.756377395337483,1,0.756377395337483,0
2069,0.83852068839253,1,0.83852068839253,0
2070,0.795801293787379,1,0.795801293787379,0
2071,0.780910533382156,1,0.780910533382156,0
2072,0.855608446234591,1,0.855608446234591,0
2073,0.851458562187233,1,0.851458562187233,0
2074,0.799951177834737,1,0.799951177834737,0
2075,0.824118149639937,1,0.824118149639937,0
2076,0.829366532405712,1,0.829366532405712,0
2077,0.826803368729403,1,0.826803368729403,0
2078,0.820212376418894,1,0.820212376418894,0
2079,0.832173806908336,1,0.832173806908336,0
2080,0.835591358476748,1,0.835591358476748,0
2081,0.940559013792262,1,0.940559013792262,0
2082,0.818503600634688,1,0.818503600634688,0
2083,0.848407176858294,1,0.848407176858294,0
2084,0.787989747345295,1,0.787989747345295,0
2085,0.765653606737459,1,0.765653606737459,0
2086,0.785060417429513,1,0.785060417429513,0
2087,0.828756255339924,1,0.828756255339924,0
2088,0.707189063834981,0,0,0.707189063834981
2089,0.702184791895521,0,0,0.702184791895521
2090,0.66446966922983,0,0,0.66446966922983
2091,0.693030635908703,0,0,0.693030635908703
2092,0.664347613816673,0,0,0.664347613816673
2093,0.669595996582448,0,0,0.669595996582448
2094,0.664957890882461,0,0,0.664957890882461
2095,0.705846454290248,0,0,0.705846454290248
2096,0.70572439887709,0,0,0.70572439887709
2097,0.75552300744538,1,0.75552300744538,0
2098,0.77114610032955,1,0.77114610032955,0
2099,0.805687782253143,1,0.805687782253143,0
2100,0.773587208592701,1,0.773587208592701,0
2101,0.74343952154278,0,0,0.74343952154278
2102,0.748687904308556,0,0,0.748687904308556
2103,0.775051873550592,1,0.775051873550592,0
2104,0.753448065421702,1,0.753448065421702,0
2105,0.842670572439888,1,0.842670572439888,0
2106,0.830709141950446,1,0.830709141950446,0
2107,0.853045282558281,1,0.853045282558281,0
2108,0.868424264616136,1,0.868424264616136,0
2109,0.856951055779324,1,0.856951055779324,0
2110,0.852068839253021,1,0.852068839253021,0
2111,0.812156719150494,1,0.812156719150494,0
2112,0.822775540095203,1,0.822775540095203,0
2113,0.839008910045161,1,0.839008910045161,0
2114,0.852557060905651,1,0.852557060905651,0
2115,0.838764799218845,1,0.838764799218845,0
2116,0.818747711461003,1,0.818747711461003,0
2117,0.818747711461003,1,0.818747711461003,0
2118,0.834981081410961,1,0.834981081410961,0
2119,0.77920175759795,1,0.77920175759795,0
2120,0.760527279384841,1,0.760527279384841,0
2121,0.777126815574271,1,0.777126815574271,0
2122,0.77615037226901,1,0.77615037226901,0
2123,0.791285243500549,1,0.791285243500549,0
2124,0.782741364579519,1,0.782741364579519,0
2125,0.783839863297937,1,0.783839863297937,0
2126,0.782375198340046,1,0.782375198340046,0
2127,0.75454656414012,1,0.75454656414012,0
2128,0.703649456853411,0,0,0.703649456853411
2129,0.670206273648236,0,0,0.670206273648236
2130,0.67154888319297,0,0,0.67154888319297
2131,0.695349688758697,0,0,0.695349688758697
2132,0.702306847308678,0,0,0.702306847308678
2133,0.693518857561333,0,0,0.693518857561333
2134,0.689246918100818,0,0,0.689246918100818
2135,0.692786525082387,0,0,0.692786525082387
2136,0.704503844745515,0,0,0.704503844745515
2137,0.690345416819236,0,0,0.690345416819236
2138,0.698767240327108,0,0,0.698767240327108
2139,0.708531673379714,0,0,0.708531673379714
2140,0.728426705724399,0,0,0.728426705724399
2141,0.728670816550714,0,0,0.728670816550714
2142,0.713535945319175,0,0,0.713535945319175
2143,0.768827047479556,1,0.768827047479556,0
2144,0.766141828390089,1,0.766141828390089,0
2145,0.777370926400586,1,0.777370926400586,0
2146,0.757842060295374,1,0.757842060295374,0
2147,0.744293909434883,0,0,0.744293909434883
2148,0.759306725253265,1,0.759306725253265,0
2149,0.779323813011107,1,0.779323813011107,0
2150,0.773221042353228,1,0.773221042353228,0
2151,0.774807762724277,1,0.774807762724277,0
2152,0.803490784816307,1,0.803490784816307,0
2153,0.745880629805932,0,0,0.745880629805932
2154,0.770291712437447,1,0.770291712437447,0
2155,0.769681435371659,1,0.769681435371659,0
2156,0.785914805321616,1,0.785914805321616,0
2157,0.792994019284755,1,0.792994019284755,0
2158,0.782863419992677,1,0.782863419992677,0
2159,0.768582936653241,1,0.768582936653241,0
2160,0.765165385084829,1,0.765165385084829,0
2161,0.790797021847919,1,0.790797021847919,0
2162,0.760649334797998,1,0.760649334797998,0
2163,0.703039179787624,0,0,0.703039179787624
2164,0.744538020261199,0,0,0.744538020261199
2165,0.722079824240205,0,0,0.722079824240205
2166,0.767362382521665,1,0.767362382521665,0
2167,0.742218967411205,0,0,0.742218967411205
2168,0.758208226534847,1,0.758208226534847,0
2169,0.72683998535335,0,0,0.72683998535335
2170,0.710362504577078,0,0,0.710362504577078
2171,0.739045526669108,0,0,0.739045526669108
2172,0.751739289637495,1,0.751739289637495,0
2173,0.75552300744538,1,0.75552300744538,0
2174,0.748077627242768,0,0,0.748077627242768
2175,0.768949102892713,1,0.768949102892713,0
2176,0.744538020261199,0,0,0.744538020261199
2177,0.804101061882095,1,0.804101061882095,0
2178,0.794580739655804,1,0.794580739655804,0
2179,0.740510191626999,0,0,0.740510191626999
2180,0.775295984376907,1,0.775295984376907,0
2181,0.846210179421457,1,0.846210179421457,0
2182,0.849749786403027,1,0.849749786403027,0
2183,0.858415720737215,1,0.858415720737215,0
2184,0.804589283534725,1,0.804589283534725,0
2185,0.770047601611132,1,0.770047601611132,0
2186,0.711827169534969,0,0,0.711827169534969
2187,0.745880629805932,0,0,0.745880629805932
2188,0.696814353716587,0,0,0.696814353716587
2189,0.711461003295496,0,0,0.711461003295496
2190,0.739899914561211,0,0,0.739899914561211
2191,0.756987672403271,1,0.756987672403271,0
2192,0.76809471500061,1,0.76809471500061,0
2193,0.853533504210912,1,0.853533504210912,0
2194,0.852312950079336,1,0.852312950079336,0
2195,0.864762602221409,1,0.864762602221409,0
2196,0.854998169168803,1,0.854998169168803,0
2197,0.854387892103015,1,0.854387892103015,0
2198,0.848407176858294,1,0.848407176858294,0
2199,0.86720371048456,1,0.86720371048456,0
2200,0.847186622726718,1,0.847186622726718,0
2201,0.828878310753082,1,0.828878310753082,0
2202,0.829732698645185,1,0.829732698645185,0
2203,0.824606371292567,1,0.824606371292567,0
2204,0.844379348224094,1,0.844379348224094,0
2205,0.826803368729403,1,0.826803368729403,0
2206,0.840107408763579,1,0.840107408763579,0
2207,0.821310875137312,1,0.821310875137312,0
2208,0.819846210179421,1,0.819846210179421,0
2209,0.841938239960942,1,0.841938239960942,0
2210,0.83046503112413,1,0.83046503112413,0
2211,0.820212376418894,1,0.820212376418894,0
2212,0.811302331258391,1,0.811302331258391,0
2213,0.824240205053094,1,0.824240205053094,0
2214,0.828512144513609,1,0.828512144513609,0
2215,0.843647015745148,1,0.843647015745148,0
2216,0.801659953618943,1,0.801659953618943,0
2217,0.775418039790065,1,0.775418039790065,0
2218,0.756133284511168,1,0.756133284511168,0
2219,0.741242524105944,0,0,0.741242524105944
2220,0.911143659221286,1,0.911143659221286,0
2221,0.774075430245331,1,0.774075430245331,0
2222,0.797021847918955,1,0.797021847918955,0
2223,0.765531551324301,1,0.765531551324301,0
2224,0.748321738069083,0,0,0.748321738069083
2225,0.79177346515318,1,0.79177346515318,0
2226,0.779323813011107,1,0.779323813011107,0
2227,0.790430855608446,1,0.790430855608446,0
2228,0.812278774563652,1,0.812278774563652,0
2229,0.811302331258391,1,0.811302331258391,0
2230,0.820700598071525,1,0.820700598071525,0
2231,0.802392286097888,1,0.802392286097888,0
2232,0.788600024411083,1,0.788600024411083,0
2233,0.821188819724155,1,0.821188819724155,0
2234,0.751129012571708,1,0.751129012571708,0
